Name,Image_URL,Price,URL
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦19,000.00",https://farmpays.com/product/onion-red-coach-f1-seeds/
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦3,000.00",https://farmpays.com/product/curly-kale-vates-blue-250-seeds-2/
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦4,500.00",https://farmpays.com/product/akito-f1-cucumber-seeds/
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦1,600.00",https://farmpays.com/product/neem-seedlings/
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦7,481.25",https://farmpays.com/product/westland-organic-rooting-gel/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦11,970.00",https://farmpays.com/product/westland-rooting-organic-powder/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦655,000.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=12HP
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦115,500.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=4HP
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦585,000.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=9HP
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦90,000.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=50m
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦75,350.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=40m
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦68,000.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=30m
Cocoboost (Foli...,https://farmpays.com/wp-content/uploads/2023/08/9894842_img20190724wa0038_jpegb77bfa6b2c6bef286a349f6efd1b1039-1-450x450.jpg,"₦4,000.00",https://farmpays.com/product/twig/
Onion Red Coach...,https://farmpays.com/wp-content/uploads/2023/07/download-9.jpg,"₦4,362.50",https://farmpays.com/product/boostract-bio-stimulant-seaweed-extract-200ml/
Curly Kale Vate...,https://farmpays.com/wp-content/uploads/2023/06/WhatsApp-Image-2023-04-11-at-14.19.42-450x450.jpeg,"₦5,000.00",https://farmpays.com/product/green-force-250g/
Akito F1 Cucumb...,https://farmpays.com/wp-content/uploads/2023/06/download-73.jpg,"₦8,750.00",https://farmpays.com/product/controlphyt-cu-liquid-copper-systemic-1l/
Neem Seedlings,https://farmpays.com/wp-content/uploads/2023/05/Neem-Plant-450x450.webp,"₦2,500.00",https://farmpays.com/product/c-maxi-force-fertilizer-foliar-applied-500ml/
Westland Organi...,https://farmpays.com/wp-content/uploads/2023/03/701-450x450.png,"₦10,250.00",https://farmpays.com/product/zeropest-ga-biological-control-for-insects/
Westland Rootin...,https://farmpays.com/wp-content/uploads/2023/03/801-450x450.png,"₦6,998.75",https://farmpays.com/product/renova-insecticide-5g-sachets/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦9,499.00",https://farmpays.com/product/darina-f1-hybrid-cucumber-seeds-10g/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦1,900.00",https://farmpays.com/product/cover-force-stimulator-5ml/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦728,000.00",https://farmpays.com/product/velum-prime-agricultural-nematicide/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦8,937.50",https://farmpays.com/product/cranstan-spectrum-herbicide-250ml/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦3,000.00",https://farmpays.com/product/soya-beans-for-planting-2kg-packs/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦5,500.00",https://farmpays.com/product/touchon-carrot-seeds-hybrid-100g/
TWIG,https://farmpays.com/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-06-at-6.20.58-PM-1.jpeg,"₦8,748.75",https://farmpays.com/product/worm-force-insecticide-systemic/
Boostract (Bio-...,https://farmpays.com/wp-content/uploads/2022/08/IMG-20201124-WA0020-450x450.webp,"₦10,000.00",https://farmpays.com/product/sun-paraquat-200sl/
Green Force,https://farmpays.com/wp-content/uploads/2022/08/27b168ca-713d-450d-ad31-551349d0262c-450x450.jpg,"₦15,000.00",https://farmpays.com/product/cucumber-hybrid-seeds-darina-f1-10g-25g/
Controlphyt Cu ...,https://farmpays.com/wp-content/uploads/2022/07/Controlphyt-Cu-189x300-1.jpg,"₦2,250.00",https://farmpays.com/product/micro-force-fertilizer-250-ml/
C-Maxi Force Fe...,https://farmpays.com/wp-content/uploads/2022/07/C-Maxi-Force-450x450.jpg,"₦10,406.25",https://farmpays.com/product/paraeforce/
Zeropest GA Bio...,https://farmpays.com/wp-content/uploads/2022/07/image-7-450x450.jpg,"₦9,476.25",https://farmpays.com/product/watering-can-plastic-12-liters-capacity/
Renova Insectic...,https://farmpays.com/wp-content/uploads/2022/07/7fBPXlRDgQGLrMdlBzhFSPp9z7SVc6aeV8amr8NU-450x450.jpeg,"₦4,987.50",https://farmpays.com/product/metal-watering-vault-4-liters-capacityvv/
Darina F1 (Hybr...,https://farmpays.com/wp-content/uploads/2022/07/WhatsApp-Image-2022-01-19-at-1.29.59-PM-450x450.jpeg,"₦11,873.75",https://farmpays.com/product/z-force-1kg/
Cover Force Sti...,https://farmpays.com/wp-content/uploads/2022/07/cover-force-768x1024-1-450x450.jpg,"₦2,500.00",https://farmpays.com/product/ultimax-plus/
Velum Prime Agr...,https://farmpays.com/wp-content/uploads/2022/06/velum-removebg-preview.png,"₦21,250.00",https://farmpays.com/product/ortiva-top/
Cranstan Spectr...,https://farmpays.com/wp-content/uploads/2022/06/CRANSTAN-SPECTRUM-250ml-scaled-1-450x450.jpg,"₦139,650.00",https://farmpays.com/product/mist-duster/
Soya Beans for ...,https://farmpays.com/wp-content/uploads/2022/05/WhatsApp-Image-2021-06-18-at-10.49.34-450x450.jpeg,"₦120,927.92",https://farmpays.com/product/motorized-sprayer-knapsack/
TouchOn Carrot ...,https://farmpays.com/wp-content/uploads/2022/05/images-removebg-preview.png,"₦4,375.00",https://farmpays.com/product/fungicare/
Worm Force Inse...,https://farmpays.com/wp-content/uploads/2022/05/download__6_-removebg-preview.png,"₦1,187.50",https://farmpays.com/product/nordox/
Sun-Paraquat 20...,https://farmpays.com/wp-content/uploads/2022/05/sun-paraquat-450x450.webp,"₦22,100.00",https://farmpays.com/product/16l-knapsack-sprayer/
Cucumber Hybrid...,https://farmpays.com/wp-content/uploads/2022/05/Cucumber1-scaled-1-450x450.jpg,"₦1,500.00",https://farmpays.com/product/jorkemil-plus/
Micro Force Fer...,https://farmpays.com/wp-content/uploads/2022/05/micro-force-removebg-preview-215x450.png,"₦2,500.00",https://farmpays.com/product/hexacal-100ml/
PARAEFORCE (Non...,https://farmpays.com/wp-content/uploads/2022/05/PARAFORCE-450x450.jpg,"₦5,000.00",https://farmpays.com/product/hattrick-250ml/
Watering Can (P...,https://farmpays.com/wp-content/uploads/2022/04/watering-can-2-removebg-preview-450x408.png,"₦7,500.00",https://farmpays.com/product/haifa-bonus-npk-202020/
Metal Watering ...,https://farmpays.com/wp-content/uploads/2022/04/1213542-450x450.jpg,"₦7,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+bottle+%281L%29
Z-FORCE 1KG,https://farmpays.com/wp-content/uploads/2022/03/z-fforcee-1536x1024-1-450x450.png,"₦82,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+Carton+%2812+bottles%29
ULTIMAX PLUS,https://farmpays.com/wp-content/uploads/2022/03/ultimax-plus-450x450.jpg,"₦10,000.00",https://farmpays.com/product/funguforce-gold-1kg/
ORTIVA TOP,https://farmpays.com/wp-content/uploads/2022/03/3c5a817259cb439eadf5072f25b02583_1593954206651-removebg-preview1-450x450.png,"₦4,987.50",https://farmpays.com/product/2-litres-hand-held-pressure-sprayer-pump/
MIST DUSTER,https://farmpays.com/wp-content/uploads/2022/03/Knapsack_Mist-Duster3WF-3H2-788x788-1-450x450.jpg,"₦125,000.00",https://farmpays.com/product/land-clearing-per-hectare/?attribute_defensive=Soft
Motorized Spray...,https://farmpays.com/wp-content/uploads/2022/02/Motorize-Sprayer-450x450.jpg,"₦165,000.00",https://farmpays.com/product/land-clearing-per-hectare/?attribute_defensive=Hard
Fungicare,https://farmpays.com/wp-content/uploads/2021/09/fungicare-450x450.jpg,"₦24,000.00",https://farmpays.com/product/d-i-grow-organic-foliar-liquid-fertilizer/
NORDOX,https://farmpays.com/wp-content/uploads/2021/03/Nordox-75-WG.jpg,"₦3,500.00",https://farmpays.com/product/continental-seed-lettuce-10grm/
16l knapsack sp...,https://farmpays.com/wp-content/uploads/2021/03/red-knapsack-removebg-preview-450x408.png,"₦16,000.00",https://farmpays.com/product/continenta-maxim-10grm-tomato/?attribute_size=10g
Jorkemil Plus,https://farmpays.com/wp-content/uploads/2021/03/farmoays-product-450x450.jpg,"₦14,000.00",https://farmpays.com/product/continenta-maxim-10grm-tomato/?attribute_size=5g
HEXACAL 100ML,https://farmpays.com/wp-content/uploads/2021/02/FARMPAYS-Hexacal-1-scaled-600x603-1-450x450.jpg,"₦68,000.00",https://farmpays.com/product/cp15-evolution-knapsack-sprayer/?attribute_type=Confort
HATTRICK 250ML,https://farmpays.com/wp-content/uploads/2021/02/DSC_0726-scaled-600x473-1-450x450.jpg,"₦70,000.00",https://farmpays.com/product/cp15-evolution-knapsack-sprayer/?attribute_type=Standard
Haifa Bonus NPK...,https://farmpays.com/wp-content/uploads/2021/02/download-8.jpg,"₦1,875.00",https://farmpays.com/product/ampligo-insecticide/
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦4,500.00",https://farmpays.com/product/agrovert/?attribute_size=1KG
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦44,000.00",https://farmpays.com/product/agrovert/?attribute_size=25KG
FUNGUFORCE GOLD...,https://farmpays.com/wp-content/uploads/2021/02/Funguforce.jpg,"₦2,000.00",https://farmpays.com/product/actara-insecticide-syngenta/?attribute_size=Powder
2 Litres Hand H...,https://farmpays.com/wp-content/uploads/2021/02/411hBxNRSQL._SX466_-450x450.jpg,"₦16,000.00",https://farmpays.com/product/actara-insecticide-syngenta/?attribute_size=Litter
